Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Togo,TGO,1988,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.0970512821
Togo,TGO,1987,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.091
Togo,TGO,2021,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2020,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2019,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2018,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2016,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2015,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2013,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2011,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2010,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2009,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2008,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2006,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2005,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.93913043478261
Togo,TGO,2004,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.78260869565217
Togo,TGO,2003,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.62608695652174
Togo,TGO,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.4695652173913
Togo,TGO,2001,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.47246376782609
Togo,TGO,2000,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.47536231913043
Togo,TGO,1999,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.42274247478261
Togo,TGO,1998,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.37012263130435
Togo,TGO,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.31750278695652
Togo,TGO,1996,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.26488294347826
Togo,TGO,1995,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.21226309913043
Togo,TGO,1994,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.15964325565217
Togo,TGO,1993,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.10702341130435
Togo,TGO,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.05440356782609
Togo,TGO,1991,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.00178372347826
Togo,TGO,1990,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.94916388
Togo,TGO,1989,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.896544035652174
Togo,TGO,1988,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.843924192173913
Togo,TGO,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.791304347826087
Togo,TGO,2024,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.1
Togo,TGO,2023,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28
Togo,TGO,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28
Togo,TGO,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28
Togo,TGO,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28
Togo,TGO,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,27.6
Togo,TGO,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,27.6
Togo,TGO,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,27.6
Togo,TGO,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,27.6
Togo,TGO,2015,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,27.6
Togo,TGO,2014,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,27.6
Togo,TGO,2013,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,27.8
Togo,TGO,2024,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.7
Togo,TGO,2023,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2022,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2021,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2020,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2019,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2015,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2014,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2013,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2
Togo,TGO,2024,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,22.3
Togo,TGO,2023,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,22.1
Togo,TGO,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,22.1
Togo,TGO,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,22.1
Togo,TGO,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,22.1
Togo,TGO,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.8
Togo,TGO,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.8
Togo,TGO,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.8
Togo,TGO,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.8
Togo,TGO,2015,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.8
Togo,TGO,2014,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.8
Togo,TGO,2013,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.9
Togo,TGO,2024,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Togo,TGO,2023,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Togo,TGO,2022,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Togo,TGO,2021,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Togo,TGO,2020,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Togo,TGO,2019,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Togo,TGO,2018,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Togo,TGO,2017,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.8
Togo,TGO,2016,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7
Togo,TGO,2015,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.6
Togo,TGO,2014,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.6
Togo,TGO,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.6
Togo,TGO,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7
Togo,TGO,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.8
Togo,TGO,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.6
Togo,TGO,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.4
Togo,TGO,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.2
Togo,TGO,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.2
Togo,TGO,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.2
Togo,TGO,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.2
Togo,TGO,2024,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.039166751545
Togo,TGO,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.1308320495559
Togo,TGO,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.7001426667896
Togo,TGO,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.3649911479173
Togo,TGO,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.0768869585632
Togo,TGO,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5145346708648
Togo,TGO,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.6493699416043
Togo,TGO,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.3154574132492
Togo,TGO,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.3851787615244
Togo,TGO,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.9219528288839
Togo,TGO,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.3389328802636
Togo,TGO,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.1396404381895
Togo,TGO,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.9760506543232
Togo,TGO,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.8650690429678
Togo,TGO,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.077904458745
Togo,TGO,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.3484525661074
Togo,TGO,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.681769685743
Togo,TGO,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.9298662977208
Togo,TGO,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.9609148487036
Togo,TGO,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.3325641240129
Togo,TGO,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.4058695261762
Togo,TGO,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.5723915809563
Togo,TGO,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.7403641419633
Togo,TGO,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.1644610248179
Togo,TGO,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.8052104263334
Togo,TGO,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.6555079118336
Togo,TGO,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.7297297327748
Togo,TGO,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.2818560757086
Togo,TGO,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.573823325697
Togo,TGO,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.7474394694461
Togo,TGO,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.965637734458
Togo,TGO,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.701101006047
Togo,TGO,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.4479055385704
Togo,TGO,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.3214224838542
Togo,TGO,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.1986157962116
Togo,TGO,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.2289156625908
Togo,TGO,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.7539432176025
Togo,TGO,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.8982418753821
Togo,TGO,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.8938486663324
Togo,TGO,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.6131386861752
Togo,TGO,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.3970681962785
Togo,TGO,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.1006711409131
Togo,TGO,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.8817204300088
Togo,TGO,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.209302325616
Togo,TGO,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.4681208052352
Togo,TGO,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.6033890978867
Togo,TGO,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.7288135592446
Togo,TGO,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.1066343010561
Togo,TGO,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.069699560048
Togo,TGO,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.4356975835973
Togo,TGO,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.4016840091862
Togo,TGO,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.0796454647734
Togo,TGO,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.6803641553597
Togo,TGO,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.5250299146699
Togo,TGO,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.1573959296494
Togo,TGO,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,42.9597543106358
Togo,TGO,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.5742891488536
Togo,TGO,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.210528069783
Togo,TGO,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.8794721278832
Togo,TGO,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,47.1264386210453
Togo,TGO,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,51.8228906257078
Togo,TGO,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,56.1728222232541
Togo,TGO,2021,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.910440027713776
Togo,TGO,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.87474000453949
Togo,TGO,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.755240023136139
Togo,TGO,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.756460011005402
Togo,TGO,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.744239985942841
Togo,TGO,2004,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.735480010509491
Togo,TGO,2003,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.72189998626709
Togo,TGO,2002,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.714150011539459
Togo,TGO,2001,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.700890004634857
Togo,TGO,2000,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.691349983215332
Togo,TGO,1999,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.669920027256012
Togo,TGO,1997,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.632700026035309
Togo,TGO,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.616850018501282
Togo,TGO,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.608839988708496
Togo,TGO,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.595040023326874
Togo,TGO,1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.593240022659302
Togo,TGO,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.587140023708344
Togo,TGO,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.578580021858215
Togo,TGO,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.56563001871109
Togo,TGO,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.559490025043488
Togo,TGO,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.554499983787537
Togo,TGO,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.552079975605011
Togo,TGO,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.561209976673126
Togo,TGO,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.56862998008728
Togo,TGO,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.574710011482239
Togo,TGO,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.569180011749268
Togo,TGO,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.546909987926483
Togo,TGO,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.537220001220703
Togo,TGO,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.519159972667694
Togo,TGO,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.501420021057129
Togo,TGO,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.491059988737106
Togo,TGO,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.474429994821548
Togo,TGO,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.466919988393784
Togo,TGO,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.454759985208511
Togo,TGO,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.446859985589981
Togo,TGO,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.431259989738464
Togo,TGO,2023,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,90.6991577148438
Togo,TGO,2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.1407928466797
Togo,TGO,2021,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,88.9121932983398
Togo,TGO,2020,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.4940490722656
Togo,TGO,2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,86.7020111083984
Togo,TGO,2018,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,90.1372222900391
Togo,TGO,2017,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.5531997680664
Togo,TGO,2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.8200225830078
Togo,TGO,2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.5751419067383
Togo,TGO,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,77.3193817138672
Togo,TGO,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.7997436523438
Togo,TGO,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,70.2357406616211
Togo,TGO,2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,68.7651519775391
Togo,TGO,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.6693572998047
Togo,TGO,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,65.1825790405273
Togo,TGO,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,72.090690612793
Togo,TGO,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,72.6430282592773
Togo,TGO,2004,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.6162567138672
Togo,TGO,2003,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,72.1834030151367
Togo,TGO,2001,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.1134719848633
Togo,TGO,2000,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,66.5675735473633
Togo,TGO,1999,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,57.408519744873
Togo,TGO,1996,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,48.2859191894531
Togo,TGO,1995,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,42.0190887451172
Togo,TGO,1994,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,30.1135292053223
Togo,TGO,1992,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,36.437141418457
Togo,TGO,1991,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,35.6548690795898
Togo,TGO,1990,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,35.5189590454102
Togo,TGO,1989,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,29.5055694580078
Togo,TGO,1988,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,36.2954483032227
Togo,TGO,1987,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,31.2296905517578
Togo,TGO,1986,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,32.4617309570312
Togo,TGO,1985,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,32.5722808837891
Togo,TGO,1984,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,38.4231910705566
Togo,TGO,1983,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,44.2593994140625
Togo,TGO,1982,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,45.0911293029785
Togo,TGO,1981,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,47.2719383239746
Togo,TGO,1980,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,50.5881004333496
Togo,TGO,1979,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,48.8367691040039
Togo,TGO,1978,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,49.0980796813965
Togo,TGO,1976,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,40.3749618530273
Togo,TGO,1972,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,28.7726097106934
Togo,TGO,1971,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,23.7009906768799
Togo,TGO,2023,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.3
Togo,TGO,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.2
Togo,TGO,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.2
Togo,TGO,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.3
Togo,TGO,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.3
Togo,TGO,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.6
